단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명,위도,경도
화성동탄일반산업단지,PLUS엔지니어링,경기도 화성시 방교동 827-1번지,목재종이출판,37.1749477637521,127.0898082356
화성동탄일반산업단지,YK TEC,경기도 화성시 방교동 796-4,기타,37.1730216204477,127.085859873809
화성동탄일반산업단지,광흥에스피(주) ,경기도 화성시 방교동 838-12번지,기타,37.1686630670514,127.091589578354
화성동탄일반산업단지,광흥종합기계,경기도 화성시 방교동 838-12번지,기타,37.1686630670514,127.091589578354
화성동탄일반산업단지,금영산업,경기도 화성시 방교동 837-3번지,전기전자,37.1705135352819,127.091162367796
화성동탄일반산업단지,금호전기 주식회사,경기도 화성시 방교동 837-8,기타,37.1703946979581,127.091614187511
화성동탄일반산업단지,나노세미콘(주),경기도 화성시 방교동 837-3번지,전기전자,37.1705135352819,127.091162367796
화성동탄일반산업단지,네오텍,경기도 화성시 방교동 874-15번지,기타,37.1789743370339,127.086253085299
화성동탄일반산업단지,넥스타테크놀로지(주),경기도 화성시 동탄면 방교리 740-183번지,기타,,
화성동탄일반산업단지,다산엔지니어링,경기도 화성시 방교동 849-3번지,기타,37.1634535929667,127.089246227246
화성동탄일반산업단지,대한고열공업(주),경기도 화성시 방교동 832-10,기타,37.1720694960988,127.088162347224
화성동탄일반산업단지,대형정밀(주),경기도 화성시 방교동 847-3번지,전기전자,37.1637917991734,127.088472591069
화성동탄일반산업단지,대흥사,경기도 화성시 방교동 848-2번지,기타,37.1617514737547,127.087462701477
화성동탄일반산업단지,덕일산업(주) 중앙연구소 ,경기도 화성시 방교동 874-6번지,전기전자,37.1821190452909,127.087688547053
화성동탄일반산업단지,동양엔지니어링,경기도 화성시 방교동 831-2번지,운송장비,37.1730449308802,127.091553092263
화성동탄일반산업단지,동우씨엔피 주식회사,경기도 화성시 방교동 825-4번지,기타,37.1755774106734,127.090059637869
화성동탄일반산업단지,동탄,경기도 화성시 방교동 845,기타,37.1639752418697,127.086413588469
화성동탄일반산업단지,두타아이티 주식회사 ,경기도 화성시 방교동 825-3번지,전기전자,37.1759406437162,127.089798938574
화성동탄일반산업단지,디앤에스아이홀딩스(주),경기도 화성시 방교동 825-3번지,기타,37.1759406437162,127.089798938574
화성동탄일반산업단지,디에스아이테크,경기도 화성시 방교동 797-7번지,전기전자,37.1704912323308,127.085545230655
화성동탄일반산업단지,디엠디스플레이(주),경기도 화성시 방교동 842-2,기타,37.1653544511281,127.08866176066
화성동탄일반산업단지,란테크(주),경기도 화성시 방교동 840-1번지,기타,37.1668330191386,127.087294490845
화성동탄일반산업단지,레이저쎌(주),경기도 화성시 방교동 839-6,전기전자,37.1657351487717,127.086093923525
